	H1hesc_mean	K562_mean	fold_change	log2_fold_change
CELF4	0.300514	0.038400	7.82581585338	2.96824116307
ABHD13	0.792912	1.217966	0.651013763469	-0.619240050301
ATG4C	2.190188	3.354087	0.652990691823	-0.614865668134
CDIP1	23.196777	0.156006	148.691753775	7.21618082964
PAPD7	6.355225	4.600070	1.38154966684	0.466287428107
C15orf65	0.374283	2.088898	0.179177295633	-2.48054025634
FBXL2	0.499415	0.574934	0.868647826054	-0.203156707936
ULK3	5.492326	9.584951	0.573015604491	-0.803353667572
ERC1	3.995614	1.344595	2.97161199956	1.57124575691
STT3A	23.404863	27.759544	0.843128490923	-0.246175583421
TTTY2B	0.005705	0.002595	2.19857720033	1.1365701919
CROCCP3	1.035157	0.738356	1.40197423996	0.487459841339
ATP10B	0.016813	0.000561	29.9789161112	4.90587631842
NCBP2	22.771768	21.772862	1.04587847673	0.0647152309334
BHLHB9	3.204503	0.484823	6.60963393637	2.72457037267
MINPP1	3.322225	8.260227	0.402195309405	-1.31403183855
MINPP1	4.311311	8.681548	0.496606188743	-1.00982585429
ABI1	4.334634	9.214182	0.470430634438	-1.08794608337
ZNF185	4.911283	0.103053	47.6580400299	5.5746477158
MPP1	3.886060	99.472257	0.0390667710443	-4.67791417129
SNORD75	2.257213	1.054510	2.14053309257	1.09797013972
SNORD80	13.433343	6.661426	2.01658674377	1.01191546481
SNORD79	4.525354	8.808662	0.513739044479	-0.960892371337
PPP2R2C	1.461477	0.018873	77.437292825	6.27495661237
MTMR11	0.642394	0.206459	3.11148362876	1.63760265543
IGFL3	0.082997	0.006393	12.9822176678	3.69846494548
GVINP1	0.018075	0.123326	0.146561889673	-2.77041808506
SNORD78	6.618249	6.306702	1.04939942974	0.0695639111053
SNORD77	1.383436	1.780637	0.776933126853	-0.364137668338
SNORD76	14.693361	40.629184	0.361645473014	-1.4673520024
ELK3	2.125669	1.643165	1.29364257003	0.371439059618
ART4	0.021345	0.026230	0.813784969065	-0.297280461385
ZNF302	2.663965	0.131632	20.2379736453	4.33899294034
TRIM49D1	0.006325	0.009556	0.66190327412	-0.595307687738
TRIM49B	0.006858	0.004568	1.50143242235	0.586339542408
EHF	0.003329	0.085385	0.0389907393995	-4.68072467628
C19orf52	6.099246	5.634502	1.08248186097	0.114342850067
MCU	9.905474	6.281106	1.57702712798	0.65720747754
ATRN	3.108335	2.676767	1.16122754054	0.215650693514
NAT8L	4.686675	2.206133	2.12438441874	1.08704485316
TRIML1	0.008164	0.021184	0.38538267541	-1.37563637707
SPATS2L	11.409475	2.490117	4.58190348922	2.1959470708
NR1H4	0.003799	0.021476	0.176902835312	-2.49897092387
NR1H4	0.004370	0.022575	0.193591221302	-2.36891456206
HEPN1	0.012393	0.002980	4.1593526805	2.0563590194
NUTM2A	0.379667	2.542349	0.149336973648	-2.74335669503
RCC1	28.504925	34.388979	0.828897101136	-0.270735077479
ZP3	1.124235	3.100516	0.362596209833	-1.46356425002
NR2C1	5.414620	4.101798	1.32006027126	0.400603801602
DUX4L2	0.006779	0.019159	0.353805670623	-1.49897092387
DUX4L2	0.006779	0.019159	0.353805670623	-1.49897092387
TOR2A	3.332888	5.984839	0.556888453014	-0.844539715975
RAP1GAP	2.626403	10.289776	0.255243936655	-1.97005140474
MRVI1	0.665401	0.044727	14.8768192805	3.89499420072
ACAN	0.223153	0.002629	84.8706340767	6.4071935509
GNAQ	4.871849	3.721865	1.30898070876	0.388443835569
PRPF38B	10.170095	13.855835	0.73399371071	-0.446160393626
MEF2D	3.887800	2.842491	1.36774394989	0.451798174087
PPP1R12C	10.951221	14.746647	0.742624485237	-0.429295211492
MED21	4.051707	4.511550	0.898074268838	-0.155093337167
TREML1	0.035315	0.004207	8.39372645462	3.06931144762
TREML1	0.029255	0.003296	8.87722016743	3.15010797854
PFKFB1	0.124702	0.077266	1.61392974773	0.690577781334
AQP12B	0.008381	0.007896	1.06141701188	0.0859915768614
MGRN1	16.928466	6.750303	2.50780831521	1.32642707969
ZNF317	6.906607	5.236140	1.31902650763	0.399473557796
AOC3	0.788154	0.133645	5.89738440195	2.56007523464
LRRC20	6.722386	4.152775	1.61876964264	0.694897699003
LRRC20	6.453388	3.992566	1.61635105054	0.692740566824
DOHH	6.039141	8.106704	0.744956390055	-0.424772122592
UBE2QL1	0.124001	0.003621	34.244636883	5.09780615747
TPM4	53.263785	38.995829	1.36588414124	0.449835114707
C1orf106	7.258411	0.001010	7185.41313003	12.8108553924
ZBED1	9.624978	6.123585	1.57178815369	0.652406783617
ZBED1	0.002075	0.000944	2.19857720033	1.1365701919
NGLY1	3.143809	15.892970	0.197811317622	-2.33780312375
PDE6B	1.829944	0.034705	52.7282309187	5.72050368865
SLC37A2	0.362198	0.265276	1.36536609787	0.449287835227
TMED5	1.811610	11.428074	0.158522780995	-2.65723791277
DMAP1	9.321840	9.338222	0.998245797071	-0.00253300221579
DZANK1	1.494700	0.053595	27.8885863006	4.8016028995
HIST2H2AA4	3.613010	49.840231	0.0724918425295	-3.78603753126
GPX4	125.879157	154.834672	0.81299075568	-0.298689147028
DCAF5	5.047644	4.461558	1.1313634749	0.178062500669
MED6	5.204292	5.079700	1.0245275501	0.0349587797222
MED6	5.263532	4.997098	1.05331764916	0.0749405757412
MED6	5.424790	5.117816	1.05998142651	0.0840389854346
PDK3	2.878978	0.390812	7.36665431023	2.88100954388
PTPN14	4.922911	0.010471	470.143112643	8.8769561731
RP1	0.001922	0.001563	1.22980151184	0.298425485489
LPCAT2	0.312480	2.506661	0.124660017882	-3.00392927008
MUC5B	0.024738	0.015380	1.6084668603	0.685686212045
CMSS1	11.361827	15.323895	0.741445120433	-0.431588182261
CPT1B	10.994193	2.448906	4.48943007827	2.16653231012
NEIL2	4.079778	3.176429	1.28439138776	0.361084896497
SLC25A47	0.008984	0.018187	0.49397778325	-1.01748193712
DHX57	5.531107	2.690484	2.05580374324	1.0397025446
RAET1E	0.006406	0.006071	1.05518820866	0.0775003482081
CHIA	0.006774	0.003081	2.19857720033	1.1365701919
CACNA1A	1.843385	0.011149	165.337579333	7.36927085969
IRX4	0.329089	0.019810	16.6121176037	4.05416408521
LIMA1	6.867636	5.268976	1.30341002077	0.382290991718
SLCO4A1	3.998019	3.064105	1.30479190717	0.383819739029
SLC2A9	0.045267	0.133917	0.338018891498	-1.56482421551
ACSBG1	0.781444	0.196147	3.98397947168	1.99421021363
TAF4B	3.158945	2.734779	1.15510036875	0.208018215455
KMT2A	4.831221	4.756614	1.01568486294	0.0224528458121
HK1	58.594422	93.095494	0.629401268677	-0.667948008224
PRRC2C	27.522477	19.094283	1.44139877146	0.527469520819
TCF25	16.675353	20.112541	0.829102266272	-0.270378031836
CRBN	3.859824	9.823719	0.392908589791	-1.34773438646
PLEKHG6	5.719899	0.053783	106.352097227	6.73270467281
APPL2	3.835733	1.942962	1.9741684466	0.981245093492
CCL19	0.013606	0.009062	1.50143242235	0.586339542406
DUX2	0.006779	0.019159	0.353805670623	-1.49897092387
DUX2	0.006779	0.019159	0.353805670623	-1.49897092387
DUX2	0.006779	0.019159	0.353805670623	-1.49897092387
TSPY2	0.008028	0.003652	2.19857720032	1.1365701919
PNKD	2.168085	6.172467	0.351250938172	-1.50942601619
ALDH8A1	0.040044	0.018912	2.11741631535	1.08230495241
GH2	0.500137	0.004928	101.488179899	6.66516789951
RIC8B	2.763751	1.111588	2.48630782911	1.31400492714
LIN28A	264.365745	0.220653	1198.10744831	10.2265415819
FAM161A	1.396053	0.162800	8.57527247805	3.10018251344
BHLHB9	3.203947	0.484310	6.6154896206	2.72584793611
BHLHB9	3.232168	0.487321	6.63252617561	2.72955846414
IRAK3	0.182210	0.002738	66.543860091	6.05623365171
NLGN3	3.133724	0.291510	10.7499643965	3.42625997656
DDR1	46.267117	8.582868	5.39063573735	2.4304554253
POU5F1B	101.014306	0.016682	6055.10636571	12.5639365876
SAMD9	0.009193	0.656764	0.0139968768814	-6.15875123477
LEKR1	0.021014	0.285832	0.0735201226764	-3.76571701585
NFAT5	1.743333	1.753634	0.994125866623	-0.00849957141242
SLC4A7	3.817416	0.612968	6.22775627702	2.63871248571
PFKFB1	0.110631	0.071750	1.54190526947	0.624714132655
REEP2	10.262566	0.116315	88.23064374	6.46320790593
H2AFJ	3.402495	0.019318	176.127640068	7.46047752177
BCL2L11	1.122685	1.399612	0.802139995108	-0.318074046958
UTY	0.001399	0.000636	2.19857720033	1.1365701919
FUT3	0.047358	0.054947	0.861891634532	-0.214421603938
FTL	427.975669	930.196170	0.460091841732	-1.12000621983
FSHB	0.004904	0.002230	2.19857720033	1.1365701919
PRDM8	0.006697	0.001359	4.92811465581	2.30103582167
NOBOX	0.006960	0.002041	3.40987802275	1.76972013247
ASPG	0.254359	0.003289	77.334731201	6.27304457215
DAXX	25.688768	22.319098	1.15097698812	0.20285898946
HYKK	0.705008	0.945015	0.746029175833	-0.422696042147
C11orf83	5.058295	6.779493	0.74611694909	-0.422526313404
PIGX	1.120756	4.131539	0.271268377168	-1.88220721816
RAB29	2.525244	2.932115	0.86123631126	-0.215518947503
RAB29	2.488526	2.826369	0.880467696169	-0.183658021475
RAB29	2.602236	2.954718	0.880705239908	-0.18326884541
TMEM2	5.685080	4.725331	1.20310740534	0.266765442374
MEMO1	3.640887	6.976409	0.521885584148	-0.938194543408
FBXW12	0.132878	0.009080	14.6344306548	3.8712947144
C16orf74	1.827768	0.006920	264.13294763	8.04512046257
FTCD	0.921959	0.291580	3.16194195122	1.6608108821
RARRES1	0.081099	0.008139	9.963745513	3.31668817374
LTK	0.040929	4.291388	0.00953756432658	-6.71216340235
NBPF4	0.004565	3.965006	0.00115136490341	-9.76243914372
PTPMT1	8.038779	9.566522	0.840303141357	-0.251018217427
CHRDL1	2.013972	0.001100	1831.00354972	10.8384188727
CHRDL1	2.112531	0.001036	2039.18889148	10.993779704
CHRDL1	2.110990	0.001035	2039.18889148	10.993779704
CACNB3	5.501500	0.489498	11.2390570817	3.49044909837
LTBP3	1.573884	3.472959	0.453182531709	-1.14183584252
LMX1A	0.018515	0.001265	14.6322985108	3.87108450754
FAM53A	0.333997	0.281486	1.18654690781	0.246769135782
TMEM30A	9.642531	10.339479	0.932593578031	-0.100679599773
HPSE	0.431810	0.036323	11.8882300788	3.57146203734
PRR4	0.774733	0.943172	0.821411615194	-0.283822746957
KARS	44.687279	54.652343	0.817664460815	-0.290419158846
ZSCAN18	8.108090	0.518762	15.6296794385	3.96621628415
MSL2	4.278940	2.891717	1.47972278213	0.565326920245
TMEM205	30.813021	15.291483	2.01504461287	1.01081178022
PITRM1	6.854590	14.330987	0.478305475378	-1.06399578829
LAS1L	20.270817	19.385728	1.04565674749	0.0644093430198
GKAP1	0.795556	1.084290	0.733711799578	-0.446714608071
PPP1R21	2.907726	1.968071	1.47744993016	0.56310923921
POU2F1	4.130700	1.211935	3.40835092551	1.76907388381
ZNF555	0.317965	0.369665	0.860143615694	-0.217350532338
ZNF548	0.917950	0.679582	1.35075754703	0.433768742698
IL34	1.479018	0.065501	22.5800836692	4.49697892683
PDHA1	14.043969	19.763765	0.710591788593	-0.492907077516
MAP7	11.174798	2.748514	4.06576015981	2.02352511276
BIRC6	3.897134	4.799425	0.812000263973	-0.300447898472
RAB23	1.884380	2.213158	0.851443924001	-0.232016577585
ARPP21	0.002938	0.001336	2.19857720034	1.1365701919
GRAMD1B	1.630458	0.017850	91.3438375076	6.51323549591
PTPRVP	0.058098	3.883058	0.0149618589288	-6.06256675648
HPGD	0.113731	1.149485	0.0989406183697	-3.33729327354
IGLL5	0.009948	0.036685	0.271177603603	-1.88269006282
FMO9P	0.006838	0.007443	0.918769137724	-0.122225698773
PDE1A	0.019282	0.214256	0.0899949698499	-3.47401182361
PDE1A	0.008801	0.105444	0.0834666787157	-3.58265582507
DNAJC3	2.929000	3.946020	0.742266889703	-0.429990078904
TTTY3B	0.026977	0.012270	2.19857720033	1.1365701919
PTTG1	30.427587	29.045952	1.04756722072	0.0670428223321
C15orf38	1.177127	0.003185	369.619887966	8.52989857504
CCDC89	0.009057	0.004570	1.98190926343	0.98689091399
HEPACAM	0.004986	0.002312	2.15662519306	1.1087754676
KDM4B	6.489412	6.981134	0.92956420313	-0.105373582257
SLC5A10	1.591239	0.368370	4.31967555967	2.11092295914
JOSD2	1.000713	2.939750	0.34040740955	-1.5546656548
JOSD2	1.034468	2.952149	0.350411826267	-1.51287662871
PPFIA3	3.363999	2.619768	1.28408309102	0.360738560037
GRHL3	0.370799	0.056397	6.5748364435	2.71695500618
CPM	0.109277	0.005706	19.1524908827	4.25946012935
TAC4	0.260085	0.039508	6.58302940025	2.71875164094
TPD52	3.281150	0.036083	90.9340350037	6.50674846566
CHST12	3.324948	5.389653	0.616913244992	-0.696860473941
SMUG1	5.591414	12.336815	0.453229922314	-1.14168498362
SMUG1	4.226624	9.102938	0.464314229559	-1.1068265999
HMBS	20.405699	40.620497	0.502349819073	-0.993235737725
VAV1	0.103212	7.263740	0.0142092720142	-6.13702354712
DHH	0.025916	0.717786	0.0361052580249	-4.79164723704
MED15	10.175809	51.882240	0.196132801847	-2.35009725847
CRCP	7.009544	12.542270	0.558873616941	-0.83940602439
TP53TG5	0.216840	0.213601	1.0151647521	0.0217138828339
GPR37	1.790972	0.014820	120.85024712	6.91707661297
GPR18	0.023059	0.040210	0.573469607826	-0.802211065142
GPR35	0.090388	0.226741	0.398637595934	-1.3268503162
GPR34	0.014002	0.023936	0.584975168494	-0.773552709595
CCDC91	1.687785	6.058769	0.278568971251	-1.84389352437
GPR56	0.290098	0.082594	3.5123476925	1.81243566646
DNPEP	12.668492	12.967499	0.976941815634	-0.0336554536716
SLC39A10	21.071056	3.943498	5.3432400721	2.41771483899
C8orf59	13.570911	22.707874	0.597630200994	-0.742675038924
C8orf59	12.598922	21.143512	0.595876501019	-0.746914740424
TMEM129	9.017100	9.448554	0.954336522234	-0.0674300096333
PRKD2	11.524857	8.787420	1.31151764691	0.391237219674
IGF1	0.013015	2.881204	0.00451708739682	-7.79039145729
EPHX1	16.115152	5.770807	2.79253018011	1.48157287264
DEC1	0.013971	0.003382	4.13117345573	2.04655163596
RPS6KA4	2.861634	5.052817	0.566344186541	-0.820249000667
KRT222	0.084833	0.068480	1.23880089364	0.30894432885
TMEM44	3.528527	3.141890	1.12305858083	0.167433183362
CSTF1	12.287348	9.342166	1.31525686544	0.395344580739
ANGPTL4	1.104398	0.229835	4.80518941973	2.26459330291
USP17L18	0.005873	0.018507	0.317317299995	-1.65600191641
USP17L18	0.005873	0.013165	0.446081960353	-1.16461928848
BTRC	3.176529	2.224379	1.42805166322	0.51404817329
MIR4252	0.193796	0.066528	2.91298399549	1.54249777505
UBE2F	6.703735	9.537844	0.702856481087	-0.508697964853
FPGS	13.704590	13.941848	0.982982283061	-0.0247626807327
DCAF6	2.103489	8.991064	0.233953240964	-2.09570788034
PTPN20A	0.007135	0.012960	0.550555813352	-0.861039268491
HMGCLL1	0.028082	0.001717	16.3566508667	4.03180547198
PTPN20A	0.006036	0.013892	0.434505517169	-1.20255359899
RUSC1	11.324082	10.478378	1.0807094272	0.11197867451
C10orf25	0.644934	0.600521	1.07395796284	0.102937524055
BCOR	9.622343	19.171081	0.501919701859	-0.994471517554
POLR1A	8.361978	8.355251	1.00080508819	0.00116102943203
CHRDL2	0.185572	0.013792	13.4551804527	3.75008983455
C10orf71	0.002570	0.746102	0.00344451619897	-8.18148292187
SLC39A5	0.247683	0.173925	1.4240785008	0.510028675509
SPNS1	15.210376	15.324202	0.992572140051	-0.0107561338788
ANK1	1.453750	14.898249	0.0975785617121	-3.35729197138
PRG4	0.545011	0.747661	0.728955731857	-0.456096889895
PRG4	0.530861	0.728249	0.728955731857	-0.456096889895
PRG4	0.513966	0.705071	0.728955731857	-0.456096889895
GDPD1	0.994347	1.368007	0.726858164811	-0.460254223023
MRPL43	19.830652	11.993389	1.65346527639	0.725492748523
UBALD2	4.141123	18.852382	0.21966045073	-2.18665295509
FAM169B	0.003753	0.001886	1.98930863832	0.992267125557
C14orf177	0.007240	0.003293	2.19857720033	1.1365701919
TIPIN	4.944162	6.862856	0.720423489638	-0.473082873344
SEP15	16.198669	40.635959	0.398628934729	-1.32688166199
RECQL5	5.137677	4.748767	1.08189717821	0.11356339423
NRAS	9.079580	16.295457	0.557184717217	-0.843772407476
KIR2DL4	0.005899	0.002683	2.19857720033	1.1365701919
CLEC4M	0.008090	0.080256	0.100795597953	-3.31049546151
MCHR1	0.737243	0.026275	28.0584974957	4.81036585105
FFAR2	0.004558	0.006885	0.661903274118	-0.595307687742
LPAR4	2.009349	0.001626	1235.95722228	10.2714130956
GPR20	0.328668	0.040703	8.07479340628	3.0134253489
GPR17	0.093349	0.001794	52.0257611402	5.70115426172
GPR15	0.007471	0.003398	2.19857720033	1.1365701919
GC	0.034839	0.010569	3.29632535719	1.72085864787
CSF1R	0.011931	0.009402	1.26889474557	0.343572403031
SNORD88B	5.981037	7.097636	0.842680145453	-0.246942960913
CYB5RL	1.902627	2.449832	0.776635908295	-0.364689682102
C9orf129	5.649065	2.288716	2.46822437655	1.30347355017
TOX2	0.609005	0.028123	21.6548259674	4.43661667288
CALML4	2.394728	2.710928	0.883360802256	-0.178925278409
UFM1	5.476050	7.233152	0.757076665598	-0.401488692327
GUCY1A3	0.002993	0.000457	6.55515369647	2.71262960723
BCAR1	20.039650	5.427295	3.69238288095	1.88455216073
TANC1	1.190468	0.055282	21.5345008108	4.42857797588
SYNCRIP	14.277042	15.142295	0.942858514689	-0.0848867985057
MCTP2	0.226185	0.004394	51.4717356544	5.6857085267
ZCCHC6	2.145851	2.554369	0.840070851294	-0.251417085448
SOX30	0.064182	0.002511	25.5576572878	4.67568369431
SSH2	1.363459	0.934019	1.45977705213	0.545748046954
RFX3	1.557923	0.677336	2.30007333741	1.20167986197
RFX3	0.908889	0.612808	1.48315484209	0.568669223726
CTDNEP1	21.513881	18.686605	1.15129956986	0.203263273712
PHYHIPL	0.047528	0.001265	37.5617948411	5.23119409682
FAM13C	0.097420	0.001750	55.6725715965	5.7988948198
FNDC5	0.448731	0.082329	5.45044376676	2.44637369669
ZNF559	2.480580	1.924229	1.28912936185	0.366397042855
ZNF559	2.399801	1.859283	1.29071337601	0.368168662216
CACNB3	5.050256	0.424362	11.900810553	3.57298793237
PPT1	34.481379	33.066268	1.04279620667	0.0604572399723
RBMX	28.139090	39.738703	0.708102869741	-0.497969131635
RERG	0.110150	0.649069	0.169705090772	-2.55889825174
TEX35	0.015913	0.005027	3.16556462598	1.66246284893
SCN4A	1.610439	0.315031	5.11200523451	2.35388931355
C10orf2	9.026779	5.163895	1.7480563612	0.805751701264
RALGPS1	1.828955	0.264334	6.9190979153	2.79058395723
DNM2	22.148839	32.219526	0.68743527429	-0.540704212426
RHAG	0.011352	99.980741	0.00011353997834	-13.104512008
AHCTF1	3.020774	4.718337	0.640220078759	-0.643360171093
SLITRK2	0.149547	0.002587	57.8150290407	5.85337266554
SPATA31C1	0.106503	0.065281	1.63146281136	0.706166102059
NCR3	0.032740	0.383649	0.0853382214039	-3.55066414718
GRAMD3	2.127454	0.265916	8.00047223572	3.000085159
GRAMD3	2.109295	0.264748	7.96719245291	2.99407142461
RAPGEF6	1.708186	2.403364	0.71074783563	-0.492590294274
ATHL1	16.993147	22.051497	0.770611944432	-0.375923547043
ZNF703	0.222480	0.009504	23.4082756244	4.54894675682
EEF1D	78.857110	64.335547	1.22571601453	0.293624760526
P2RX5	2.836964	0.430276	6.59335552881	2.72101287687
PUS7L	1.335819	2.502735	0.533743416437	-0.90578172525
SERPINB6	7.933229	51.719209	0.153390386459	-2.70472002823
TPRXL	0.005956	0.072098	0.0826093463148	-3.59755117424
ARGFXP2	0.108345	0.136541	0.793496437916	-0.333704348213
DPRXP4	0.246160	0.006393	38.5038249006	5.26692986254
ETS2	6.113374	4.685574	1.30472251639	0.383743012319
NXF4	0.005163	0.166209	0.0310626788939	-5.00867393441
MEIS3P1	2.580876	0.425320	6.06807843592	2.60123973397
MRPL42P5	0.335286	0.529726	0.632942960674	-0.659852601648
ITGB6	0.002120	0.001860	1.13996271616	0.188986640094
TMEM246	8.451480	2.663032	3.17363098276	1.66613438706
PRLH	0.046628	0.016007	2.91298399549	1.54249777505
WIPI2	9.807288	7.982225	1.22864081055	0.297063209792
UBR5	17.808907	9.464868	1.88158015702	0.911944750828
UBAP2	14.499313	9.132296	1.58769634534	0.666935016406
DALRD3	17.194473	10.013628	1.71710719684	0.779980107785
LMBR1L	8.474649	9.661591	0.877148381826	-0.189107179678
AMER1	2.360188	0.658632	3.58346981525	1.84135720227
OVCH1	0.004841	0.005865	0.825420248049	-0.276799265942
LRRC75A-AS1	86.473434	133.131113	0.649535878495	-0.622518876686
IGJ	0.006625	0.025936	0.255439388544	-1.9689470903
C4orf36	0.381534	0.206856	1.84444331522	0.883185451758
FAM120B	1.844471	4.427828	0.416563399933	-1.26339200792
SDF4	20.999778	45.649989	0.460017154633	-1.12024043276
TTN	0.125567	0.272085	0.461499026008	-1.11560049182
SYBU	0.097982	0.654184	0.149776906466	-2.73911289763
PFKFB3	6.787840	2.972765	2.28334221592	1.19114709969
PMS1	4.722951	3.474375	1.35936678078	0.442934772824
ZNF83	2.298291	7.954087	0.288944662545	-1.79113487453
SRCRB4D	4.702042	0.908756	5.1741495341	2.37132174884
PLEC	11.928883	12.056903	0.989382002949	-0.0154004380548
ALAS1	15.130340	9.302519	1.62647784395	0.701751169974
NFATC1	1.075039	2.029500	0.52970607231	-0.916736047757
KRT8	66.467235	71.583667	0.928525136822	-0.106987127885
LIAS	3.074486	6.441802	0.477271049783	-1.06711926657
SNRNP27	2.978611	7.838147	0.380014684896	-1.39587292523
ATF7	2.037501	2.295700	0.887528954102	-0.172133909177
C3orf18	2.338238	0.649580	3.59961390136	1.84784216976
DCTN1	31.082296	14.444779	2.15180144052	1.10554495801
DCTN1	31.238361	14.828203	2.10668554671	1.07497498712
PNPLA1	0.012277	0.348582	0.0352205616886	-4.82743827269
NIN	2.554674	1.243715	2.05406706818	1.03848328844
ARID4B	3.861611	3.469399	1.11304897041	0.154517067801
HSD17B7	8.443332	5.342601	1.58037850564	0.660270129799
RAB9B	0.094602	0.009359	10.1084981313	3.33749675984
DUSP13	0.456045	8.497777	0.0536663364183	-4.2198387852
ACP6	3.832108	0.349378	10.9683795764	3.4552784985
NUSAP1	17.985832	29.807510	0.603399338887	-0.728814979088
ITGAE	1.671837	1.449002	1.15378555218	0.206375103049
ZNF280C	1.636284	0.521065	3.14026759282	1.65088750128
ANKRD10	20.231547	5.614618	3.60337012201	1.84934684654
